,page,country,rev_id,predictions
35112,Neill Aylmer Rattray,New Zealand,798753744,Stub
35113,"Gerald Isaacs, 2nd Marquess of Reading",United Kingdom,798754445,Start
35114,Damir Bajs,Croatia,798756016,Stub
35115,Alexander Andries Maramis,Indonesia,798756726,GA
35116,Michael Noyk,Ireland,798758090,Start
35117,David Oppenheimer,Canada,798758111,C
35118,Teng Yin,China,798758163,Stub
35119,Damodar Chaudhary,Nepal,798761142,Stub
35120,Michał Boni,Poland,798762044,Stub
35121,Pascal Esho Warda,Iraq,798764368,Stub
35122,Sheikh Fazlollah Noori,Iran,798765932,C
35123,Kennedy Simmonds,Saint Kitts and Nevis,798766032,Stub
35124,Sam Egwu,Nigeria,798766678,Stub
35125,Kandiah Sivanesan,Sri Lanka,798768217,Start
35126,Dan Bahadur Kurmi,Nepal,798768262,Stub
35127,"Hans, Count von Bülow",Germany,798768380,C
35128,María Rojo,Mexico,798770176,C
35129,Bak Wonjong,"Korea, South",798775829,Stub
35130,Peter Fitzpatrick,Ireland,798776437,Start
35131,Alfred Ilg,Ethiopia,798779005,Start
35132,Oleg Shenin,Russia,798779161,Start
35133,Iridia Salazar,Mexico,798782771,Start
35134,Alan García,Peru,798789897,B
35135,Luis Miguel Sánchez Cerro,Peru,798790645,C
35136,List of governors of Baghlan,Afghanistan,798792201,Start
35137,Dan Plato,South Africa,798793953,Start
35138,List of kings of Burundi,Burundi,798795008,Start
35139,Parveen Bala,Fiji,798795686,Start
35140,Dan Ruimy,Canada,798796069,Start
35141,Jan Krejčí,Czech Republic,798796793,B
35142,Manuel Prado Ugarteche,Peru,798797535,Start
35143,Dan Vandal,Canada,798799828,B
35144,Dan Voiculescu,Romania,798800299,C
35145,Petros Molyviatis,Greece,798800646,Start
35146,Bratislav Gašić,Serbia,798801782,Start
35147,List of politicians affiliated with the Tea Party movement,United States,798803407,B
35148,Choe Myeong-gil,"Korea, South",798804327,Stub
35149,Dana Olmert,Israel,798805217,Start
35150,Jeong Nan-jeong,"Korea, South",798806343,Start
35151,Le Tagaloa Pita,Samoan,798807561,Start
35152,Irna Narulita,Indonesia,798808873,Stub
35153,Luis Villafuerte,Philippines,798809832,Start
35154,George Deukmejian,Armenia,798815024,C
35155,Liu Tienan,China,798815875,C
35156,Teófilo Braga,Portugal,798818813,C
35157,Danda Mohamed Kondeh,Sierra Leone,798818951,Stub
35158,Juan Carlos Romero (politician),Argentina,798819910,Start
35159,Aden Abdullah Osman Daar,Somalia,798824298,C
35160,Maaouya Ould Sid'Ahmed Taya,Mauritania,798828126,C
35161,Tri Rismaharini,Indonesia,798828157,Start
35162,Lorne Green,United Kingdom,798831998,Start
35163,Louis-Gaston Mayila,Gabon,798836891,C
35164,Khouw Kim An,Indonesia,798837376,GA
35165,Stanisław Stroński,Poland,798839962,Start
35166,Elly Heuss-Knapp,Germany,798840042,Start
35167,Raj Kumar Ranbir Singh,India,798840765,Stub
35168,Ramesh Chander Bidhan,India,798841317,NotFound
35169,Keiko Fujimori,Peru,798841580,C
35170,Daniel Delgado,Panama,798843305,Stub
35171,Daniel Ducarme,Belgium,798843975,Start
35172,Risto Hyvärinen,Finland,798844160,Stub
35173,Daniel Enele Kwanairara,Solomon Islands,798844987,Start
35174,Brent Sancho,Trinidad and Tobago,798845216,C
35175,Luis Alegre Zahonero,Spain,798845737,Start
35176,Luis María Argaña,Paraguay,798845955,C
35177,Daniel Finkelstein,United Kingdom,798846354,C
35178,Peter Feldmann,Germany,798847745,C
35179,Hauke Jagau,Germany,798848462,Stub
35180,Lutz Heilmann,Germany,798848775,C
35181,Léon Blum,France,798852052,C
35182,Ross Hart (politician),Australia,798854096,Stub
35183,Amadou Toumani Touré,Mali,798854777,GA
35184,Joseph Urusemal,Federated States of Micronesia,798854787,Start
35185,Edward Natapei,Vanuatu,798854948,GA
35186,Daniel Jacobus Erasmus,South Africa,798855206,Stub
35187,Slobodan Jovanović,Serbia,798855994,C
35188,Daniel Johnson (naval officer),United States,798856013,Start
35189,Yvon Neptune,Haiti,798856712,C
35190,Hipólito Yrigoyen,Argentina,798858943,C
35191,Jeannot Bemba Saolona,"Congo, Dem. Rep. of",798859637,Stub
35192,Reg Gulley,Australia,798859642,Stub
35193,Martynas Jankus,Lithuania,798859919,C
35194,Célestin Gaombalet,Central African Republic,798860087,Start
35195,Sangam Lal Gupta,India,798860488,Stub
35196,Daniel Liwimbi,Malawi,798860883,Stub
35197,Khalid of Saudi Arabia,Saudi Arabia,798861666,GA
35198,Ebenezer Joshua,Saint Vincent and the Grenadines,798864996,Start
35199,Abdullah bin Mohammed Al Thani,United Arab Emirates,798865216,NotFound
35200,Edward Barleycorn,Equatorial Guinea,798865964,Stub
35201,Daniel Patrick Moynihan,Ireland,798867005,C
35202,Daniel Pawłowiec,Poland,798867232,Start
35203,Abdul Ghafoor Khan Durrani,Pakistan,798867756,Start
35204,Maggie Hickey,Australia,798868310,Start
35205,Volodymyr Yelchenko,Ukraine,798868630,Start
35206,Daniel Ramada,Uruguay,798869886,Stub
35207,Feleti Teo,Tuvalu,798869945,Start
35208,Mahmoud Ahmadinejad and the 1979 hostage crisis,Iran,798870462,C
35209,Mahmoud Ahmadinejad's letter to George W. Bush,Iran,798870474,C
35210,Mahmudur Rahman Manna,Bangladesh,798870672,Start
35211,Tadahiko Okada,Japan,798871217,Stub
35212,Tao Chengzhang,China,798871452,Stub
35213,Maitland Steinkopf,Canada,798871490,Start
35214,Daniel Santalla,Bolivia,798871551,Stub
35215,Daniel Saror,Nigeria,798871647,Stub
35216,Majid Jowhari,Canada,798871705,Start
35217,Majid bin Abdulaziz Al Saud,Saudi Arabia,798871748,C
35218,Herbert Ganado,Malta,798872250,Start
35219,Tian Qianqiu,China,798872373,Stub
35220,Makiko Tanaka,Japan,798872736,C
35221,Makoto Tanabe,Japan,798872900,Stub
35222,Malalai Shinwari,Afghanistan,798873145,Stub
35223,Naomi Blumenthal,Israel,798873921,Start
35224,Leopold Hasner von Artha,Austria,798874122,Stub
35225,Malik Zahoor Ahmad,Pakistan,798874500,Stub
35226,Daniel Tawéma,Benin,798874648,Start
35227,Mamadi Keïta,Guinea,798875405,C
35228,Isauro Gabaldón,Philippines,798876226,Start
35229,Daniel Vischer,Switzerland,798876269,Stub
35230,Daniel Wa Wai How,Malaysia,798877174,Stub
35231,Adli Zahari,Malaysia,798878028,Stub
35232,Ange Édouard Poungui,Congo,798879527,C
35233,Manon Perreault,Canada,798881194,Start
35234,Manuel Marliani,Italy,798882229,Stub
35235,Manuel Solís Palma,Panama,798882369,Start
35236,Adam Amandi,Ghana,798882486,Stub
35237,Manuel de Arriaga,Portugal,798882500,C
35238,Marc-André Blanchard,Canada,798885540,Stub
35239,Patrialis Akbar,Indonesia,798885556,C
35240,Margaret Ballinger,South Africa,798888849,C
35241,Chadi Massaad,Lebanon,798889239,Start
35242,Margaret Haile,Canada,798889325,Start
35243,Margarett Best,Canada,798890231,C
35244,Maria Baronova,Russia,798890868,C
35245,Maria Hadjipavlou,Cyprus,798891126,NotFound
35246,Maria Ulfah Santoso,Indonesia,798891601,GA
35247,Danielle Godderis-T'Jonck,Belgium,798891964,Stub
35248,Evan Harris,United Kingdom,798892176,C
35249,Mike Oquaye Jnr,Ghana,798893307,Stub
35250,Marija Bursać,Bosnia-Herzegovina,798893480,GA
35251,Afaq Ahmed,Pakistan,798893538,Stub
35252,Afif Chelbi,Tunisia,798894060,Stub
35253,Afonso Cláudio de Freitas Rosa,Brazil,798894185,Start
35254,Andrew Barr,Australia,798894545,C
35255,Daniil Ilich Konstantinov,Russia,798894991,C
35256,Marion Christopher Barry,United States,798895703,C
35257,Marion Schick,Germany,798896011,Stub
35258,Marisol Argueta de Barillas,Salvadoran,798896224,Start
35259,Mariyam Kaba'afa'anu Rani Kilege,Maldives,798896626,Start
35260,Wong Tien Fatt,Malaysia,798897268,Stub
35261,Danilo Lagbas,Philippines,798897554,Stub
35262,Wong Ling Biu,Malaysia,798900362,Stub
35263,Wei Yung,Taiwan,798901714,Stub
35264,Mark Warner (Canadian politician),Canada,798903118,C
35265,Daniyal Akhmetov,Kazakhstan,798903610,C
35266,Anoushiravan Mirza,Iran,798905328,B
35267,Mariangelo Foggiato,Italy,798906007,Start
35268,Ali Akbar Bahman,Iran,798907214,B
35269,Mohamed Taha Siala,Libya,798910928,Start
35270,Martin Skoglund,Sweden,798911478,Start
35271,Jean Aziz,Lebanon,798911887,C
35272,Marty Dolin,Canada,798912223,Start
35273,Martín Torrijos,Panama,798912803,C
35274,Maruf al Rusafi,Iraq,798912870,GA
35275,Marwan Barghouti,Palestinian Territory,798913975,GA
35276,Mary Anne Chambers,Canada,798914677,Start
35277,Winnie Kgware,South Africa,798915331,Start
35278,Heen Banda Udurawana,Sri Lanka,798915410,Start
35279,Berl Katznelson,Israel,798917408,C
35280,List of assassinated American politicians,United States,798917443,C
35281,Danny Kushlick,United Kingdom,798918225,Start
35282,Mary Sophia Allen,United Kingdom,798918646,C
35283,Mary-Woo Sims,Canada,798919482,Start
35284,Ahmad Y. al-Hassan,Syria,798919907,Start
35285,María Santos Gorrostieta Salazar,Mexico,798920585,GA
35286,Frank Steunenberg,United States,798920722,C
35287,Masataro Sawayanagi,Japan,798920935,Stub
35288,"Alex Carlile, Baron Carlile of Berriew",United Kingdom,798922705,C
35289,Massimiliano Fedriga,Italy,798922930,Stub
35290,Massoud Khalili,Afghanistan,798923237,C
35291,Mathieu Kérékou,Benin,798926155,GA
35292,Matilde Fernández,Spain,798926476,Start
35293,Mirlande Manigat,Haiti,798928096,Start
35294,Wang Li-ling,Taiwan,798928248,Start
35295,Gennady Zyuganov,Russia,798928277,C
35296,Yevgeny Shaposhnikov,Russia,798928643,Start
35297,Jovan Krkobabić,Serbia,798928990,Stub
35298,Diana Dragutinović,Serbia,798929320,Start
35299,Svetozar Čiplić,Serbia,798930005,Start
35300,Verica Kalanović,Serbia,798930048,Start
35301,Goran Bogdanović (politician),Serbia,798930489,Start
35302,Petar Škundrić,Serbia,798930571,Stub
35303,Oliver Dulić,Serbia,798930680,C
35304,Dansranbilegiin Dogsom,Mongolia,798931693,Start
35305,Mattie Pinnette,United States,798934064,Stub
35306,Pedro Bordaberry,Uruguay,798934180,C
35307,Maureen Rooney,United Kingdom,798935008,Start
35308,Maurice Burrus,France,798935219,GA
35309,Maurice Kouandété,Benin,798935641,GA
35310,Maurice Paléologue,France,798935890,C
35311,Maurice Papon,France,798935900,C
35312,Žarko Korać,Serbia,798936192,Stub
35313,József Kasza,Hungary,798936528,Stub
35314,Aleksandar Pravdić,Serbia,798936617,Stub
35315,Mile Isakov,Serbia,798936678,Start
35316,Dragan Veselinov,Serbia,798936870,Start
35317,Gordana Matković,Serbia,798937030,Start
35318,Alice Parizeau,Canada,798937055,Start
35319,Vladan Batić,Serbia,798937070,Start
35320,Max Cleland,United States,798937177,C
35321,Brit Griffin,Canada,798937308,Stub
35322,Madeleine Ferron,Canada,798938772,Start
35323,14th Canadian Ministry,Canada,798940689,Start
35324,Eleanor Millard,Canada,798940946,Start
35325,Daouda Marté,Niger,798942138,Start
35326,Mayo Fuster Morell,Spain,798942464,GA
35327,Mayor of Mogadishu,Somalia,798942650,C
35328,Radek John,Czech Republic,798944631,Stub
35329,Kevin Malcolm Everett,United Kingdom,798945915,NotFound
35330,Zhao Tuo,China,798945937,C
35331,Medard Mulangala,"Congo, Dem. Rep. of",798948484,C
35332,Darci Frigo,Brazil,798952828,Stub
35333,Saitō Takao,Japan,798952850,Stub
35334,Darcie Lanthier,Canada,798952867,NotFound
35335,Majid bin Abdullah Al Qasabi,Saudi Arabia,798954523,Stub
35336,Chen Yuh-chang,Taiwan,798956889,Start
35337,Melba Hernández,Cuba,798957839,C
35338,Rizanenko Pavlo,Ukraine,798958697,Start
35339,Roberto Eduardo Viola,Argentina,798958940,Start
35340,Carlos Lacoste,Argentina,798959444,Stub
35341,Guy Laforest,Canada,798960213,Stub
35342,Dariga Nazarbayeva,Kazakhstan,798960856,Start
35343,Chao Yao-tung,Taiwan,798961098,Stub
35344,Roza Otunbayeva,Kyrgyzstan,798961412,C
35345,William Gitau,Kenya,798964195,Stub
35346,Archibald 'Archie' Mncedisi Sibeko,South Africa,798967287,Start
35347,Arsénio Bano,East Timorese,798969127,Stub
35348,Viveka Eriksson,Finland,798970887,Start
35349,Longkodo,China,798972929,Start
35350,Michael A. Hess,United States,798973710,Start
35351,Michael A. McManus Jr.,United States,798973740,Stub
35352,Aldo Aniasi,Italy,798976716,Start
35353,Zardari family,Pakistan,798978992,Start
35354,Kim Kyong-hui,"Korea, South",798980515,C
35355,Alphonse Massamba-Débat,Congo,798981974,C
35356,Michael Thompson (Canadian politician),Canada,798983293,C
35357,Michal Mackevič,Poland,798984670,Stub
35358,Michel Kafando,Burkina Faso,798985139,C
35359,Benoît Bati,Congo,798985985,Start
35360,Henry Monck-Mason Moore,Kenya,798986892,Start
35361,John Aloysius Brett,United Kingdom,798987754,Stub
35362,King Wen of Zhou,China,798988151,Start
35363,Anton von Schmerling,Austria,798988520,C
35364,Christian VIII of Denmark,Norway,798989738,C
35365,Michalakis Zambellas,Cyprus,798992020,Stub
35366,Jalil Abbas Jilani,Pakistan,798993371,Start
35367,Miguel Basáñez Ebergenyi,Mexico,798994048,Start
35368,Mihalj Kertes,Serbia,798994438,GA
35369,Mihály Horváth,Hungary,798994512,Stub
35370,Mike Cardinal,Canada,798995485,Start
35371,Mike Crawley,Canada,798995778,Stub
35372,Darren Grimwade,Australia,798996908,Stub
35373,Wahbi al-Bouri,Libya,798997387,Start
35374,Abuzed Omar Dorda,Libya,798997736,Stub
35375,Mikee Romero,Philippines,798999842,Start
35376,Mikhail Balakin,Russia,798999979,B
35377,Mikhail Yuzefovich,Russia,799000372,Start
35378,Milagro Sala,Argentina,799000723,C
35379,Miguel Nazar Haro,Mexico,799000760,Stub
35380,Milan Babić,Serbia,799000772,C
35381,Anthony Bennett (politician),United Kingdom,799001054,C
35382,Liene Liepiņa,Latvia,799001536,Stub
35383,Vigdís Hauksdóttir,Iceland,799001773,Stub
35384,Mary Harriet McGowan King,New Zealand,799002829,Stub
35385,Georg Magnus Sprengtporten,Finland,799002916,Start
35386,Milorad Dodik,Bosnia-Herzegovina,799004916,C
35387,Milton L. Klein,Canada,799005298,Start
35388,Minister of Finance and Economic Affairs (Gambia),Gambia,799008590,Start
35389,Manivannan Gowindasamy,Malaysia,799008805,Stub
35390,Mira Spivak,Canada,799011520,Start
35391,François II de Beauharnais,France,799011718,Stub
35392,Mireya Moscoso,Panama,799012319,C
35393,Mirghani Alnasri,Sudan,799012335,Stub
35394,Mirko Tremaglia,Italy,799012603,Stub
35395,Mirza Muhammad Ismail,Afghanistan,799013122,C
35396,Mamadou Tandja,Niger,799015527,GA
35397,Daryl Vaz,Jamaica,799017395,Start
35398,Ana Lilia Herrera Anzaldo,Mexico,799017446,Stub
35399,Mehdi Ben Barka,Morocco,799017587,C
35400,Dasarathi Tah,India,799020036,Start
35401,Dashamir Tahiri,Albania,799021548,Stub
35402,Mohamed Bazoum,Niger,799022189,C
35403,Mohamed Mansour (businessman),Egypt,799022387,Start
35404,Mohamed Mohamud Ibrahim,Somalia,799022441,Stub
35405,Mohamed Nouri Jouini,Tunisia,799022491,Stub
35406,Mohamed Rahmat,Malaysia,799022512,Start
35407,Mohamed Soudan,Egypt,799022586,C
35408,Mohammad Ali Samatar,Somalia,799022717,GA
35409,Mohammad Bagher Zolghadr,Iran,799022786,Start
35410,Mohammad Hussein Fadlallah,Lebanon,799022883,GA
35411,Mohammad Khatami's reforms,Iran,799022935,C
35412,Mohammad Montazeri,Iran,799022967,GA
35413,Mohammad Reza Rahimi,Iran,799023061,GA
35414,Mohammad Shafiq Hamdam,Afghanistan,799023086,B
35415,Mohammad Shtayyeh,Palestinian Territory,799023109,C
35416,Mohammed Abba Gana,Nigeria,799023344,Stub
35417,Mohammed Abdulaziz,Tanzania,799023359,Stub
35418,Mohammed Ben Ali Abgali,Morocco,799023521,Stub
35419,Mohammed Dahlan,Palestinian Territory,799023535,C
35420,Mohammed Knut Bernström,Sweden,799023686,Start
35421,Mohammed Stuart,Namibia,799023818,Stub
35422,Mohammed Zia Salehi,Afghanistan,799023841,Stub
35423,Mohsen Kadivar,Iran,799024195,C
35424,Mojtaba Rahmandoust,Iran,799024641,Stub
35425,Mojtaba Vahedi,Iran,799024654,Stub
35426,David Dragunsky,Russia,799025281,Start
35427,Savas Matsas,Greece,799025342,Start
35428,Rose Jackson (politician),Australia,799025550,C
35429,Ibrahim Abboud,Sudan,799027348,C
35430,Mongkol Na Songkhla,Thailand,799027985,Start
35431,Monica De Coninck,Belgium,799028396,Start
35432,Patty Wetterling,United States,799028568,C
35433,Ooi Boon Ewe,Singapore,799032094,Start
35434,Morella Joseph,Saint Lucian,799034545,Stub
35435,Mohammed Sadiq (diplomat),Pakistan,799035386,Stub
35436,Morris Gray,Canada,799036149,C
35437,Morteza Kazemian,Iran,799036953,NotFound
35438,Morteza Moballegh,Iran,799036962,Stub
35439,Sun Yuanhua,China,799037336,GA
35440,Kasthuriraani Patto,Malaysia,799037350,Start
35441,Moses Blah,Liberia,799037564,Start
35442,Mostafa Moeen,Iran,799038498,Start
35443,Mostafa Tajzadeh,Iran,799038516,C
35444,Jonas Staugaitis,Lithuania,799039773,Stub
35445,Moumin Bahdon Farah,Djibouti,799041115,C
35446,Mohd Radzi Sheikh Ahmad,Malaysia,799041144,Start
35447,Bimalendra Nidhi,Nepal,799041422,Start
35448,Dianne Kohler Barnard,South Africa,799041713,C
35449,Marta Wenger,South Africa,799041757,Stub
35450,Dave Barrett,Canada,799043135,C
35451,Moussa Diakité,Guinea,799043294,Start
35452,Moussa Faki,Chad,799043301,C
35453,Dave Batters,Canada,799043330,Start
35454,Mpinga Kasenda,"Congo, Dem. Rep. of",799044574,Stub
35455,Steingrímur Steinþórsson,Iceland,799044576,Stub
35456,Mubarak Al-Sabah,Kuwait,799046185,GA
35457,Muhammad Al-Sabah,Kuwait,799046858,Stub
35458,Muhammad Ali Jalali,Afghanistan,799046878,Stub
35459,Muhammad Arif Sarwari,Afghanistan,799046977,Start
35460,Muhammad Kamaruzzaman,Bangladesh,799047081,B
35461,Muhammad Shamte Hamadi,Tanzania,799047241,Stub
35462,Muhammed bin Saud Al Saud,Saudi Arabia,799047541,C
35463,Mulai Ahmed er Raisuni,Morocco,799047861,C
35464,Jamie Whyte,New Zealand,799050216,Start
35465,Sovereignty Council (Iraq),Iraq,799051057,Start
35466,2013 conviction of 14 Vietnamese dissidents,Vietnam,799051693,B
35467,Murray Sinclair,Canada,799053101,C
35468,Sanaullah Baloch,Pakistan,799053388,Start
35469,Vladimir Bonch-Bruyevich,Russia,799055800,C
35470,Inamul Haque Khan,Pakistan,799057027,GA
35471,Nino Konis Santana,East Timorese,799059687,Stub
35472,List of Deputies of Costa Rica,Costa Rica,799059828,Start
35473,Alpha Oumar Konaré,Mali,799060139,C
35474,Léon Konan Koffi,Ivorian,799061508,Stub
35475,Ron Ehli,United States,799061535,Stub
35476,Barkat Gourad Hamadou,Djibouti,799061778,C
35477,Myo Zaw Aung,Myanmar,799062024,Start
35478,Myron Wolf Child,Canada,799062853,C
35479,Tint Swe (Burmese government in exile),Myanmar,799063617,Start
35480,Mário da Graça Machungo,Mozambique,799063767,Stub
35481,N'Famara Keïta,Guinea,799064569,Start
35482,Olga Bancic,Romania,799065249,C
35483,Ali Haider Noor Khan Niazi,Pakistan,799065755,Stub
35484,James W. W. Birch,Malaysia,799065783,C
35485,Joaquim Gonçalves Ledo,Brazil,799068313,C
35486,Kriengsak Chareonwongsak,Thailand,799071049,C
35487,Nabil Elaraby,Egypt,799071966,C
35488,Nabil Shaath,Palestinian Territory,799072017,Start
35489,Nadarajah Raviraj,Sri Lanka,799072332,GA
35490,Khalid Al-Hail,Qatar,799072995,Start
35491,Najeeb Al Nuaimi,Qatar,799074112,Start
35492,Najib Roger Accar,Guinea,799074171,Stub
35493,Jean Ping,Gabon,799074958,B
35494,Yegor Stroyev,Russia,799075822,Start
35495,Nancy Ruth,Canada,799077170,C
35496,David Arore,Papua New Guinea,799078673,C
35497,David B. Henderson,United States,799081064,C
35498,Choe Sang-rim,"Korea, South",799082374,Start
35499,Abdiwahid Elmi Gonjeh,Somalia,799082904,Stub
35500,Nassirou Sabo,Niger,799083117,Stub
35501,Gamini Dissanayake,Sri Lanka,799083384,C
35502,Hoppo,China,799083658,B
35503,David Bamigboye,Nigeria,799083660,Start
35504,Lee Nak-hoon,South Korean,799083872,C
35505,Chang San-cheng,Taiwan,799085476,Start
35506,Nathalie Cely,Ecuador,799085492,Stub
35507,César Acuña Peralta,Peru,799087378,Start
35508,Miroslav Tuđman,Serbia,799088144,Start
35509,John Pius Boland,United Kingdom,799089904,C
35510,Brian Mitchell (politician),Australia,799090295,Start
35511,Domingo Peppo,Argentina,799090541,Stub
35512,Reg Freeson,United Kingdom,799091181,C
35513,Hanna Mäntylä,Finland,799092606,Start
35514,Diogo Antônio Feijó,Portugal,799092918,Start
35515,Willy Damson,Germany,799094340,Start
35516,Moudud Ahmed,Bangladesh,799096692,GA
35517,Sim Tong Him,Malaysia,799096901,Start
